split,image_stem,class_id,x_center,y_center,w,h,class_name,area_norm,aspect_ratio
train,IMG_4388_HEIC.rf.70e1d99c986c1c1bd6e293f4ca831e05,4,0.802734375,0.849609375,0.130859375,0.09765625,500,0.01277923583984375,1.34
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,3,0.44921875,0.4658203125,0.12109375,0.0869140625,50,0.010524749755859375,1.3932584269662922
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.873046875,0.2353515625,0.1328125,0.099609375,500,0.0132293701171875,1.3333333333333333
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.7734375,0.6591796875,0.1318359375,0.0927734375,500,0.012230873107910156,1.4210526315789473
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.775390625,0.822265625,0.1279296875,0.0927734375,500,0.011868476867675781,1.3789473684210527
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.580078125,0.841796875,0.12890625,0.09375,500,0.0120849609375,1.375
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.4345703125,0.7841796875,0.1220703125,0.0927734375,500,0.011324882507324219,1.3157894736842106
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.193359375,0.8994140625,0.1259765625,0.0927734375,500,0.011687278747558594,1.3578947368421053
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,4,0.1708984375,0.287109375,0.1298828125,0.0986328125,500,0.012810707092285156,1.316831683168317
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.404296875,0.1201171875,0.1171875,0.0966796875,200,0.01132965087890625,1.2121212121212122
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.5732421875,0.1435546875,0.1240234375,0.095703125,200,0.011869430541992188,1.2959183673469388
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.724609375,0.1826171875,0.123046875,0.095703125,200,0.011775970458984375,1.2857142857142858
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.802734375,0.337890625,0.126953125,0.1005859375,200,0.012769699096679688,1.2621359223300972
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.642578125,0.2890625,0.1298828125,0.099609375,200,0.012937545776367188,1.303921568627451
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.474609375,0.2197265625,0.1357421875,0.1015625,200,0.01378631591796875,1.3365384615384615
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.322265625,0.232421875,0.125,0.09375,200,0.01171875,1.3333333333333333
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.1259765625,0.392578125,0.1318359375,0.1005859375,200,0.013260841369628906,1.3106796116504855
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.3232421875,0.4013671875,0.123046875,0.091796875,200,0.011295318603515625,1.3404255319148937
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.2724609375,0.5107421875,0.1142578125,0.091796875,200,0.010488510131835938,1.2446808510638299
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,2,0.61328125,0.5263671875,0.1220703125,0.087890625,200,0.010728836059570312,1.3888888888888888
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,1,0.138671875,0.58984375,0.14453125,0.1064453125,1000,0.015384674072265625,1.3577981651376148
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,1,0.765625,0.46484375,0.146484375,0.1123046875,1000,0.016450881958007812,1.3043478260869565
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.46484375,0.341796875,0.126953125,0.0966796875,100,0.012273788452148438,1.3131313131313131
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.6240234375,0.396484375,0.1298828125,0.0927734375,100,0.012049674987792969,1.4
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.62890625,0.728515625,0.1171875,0.0888671875,100,0.01041412353515625,1.3186813186813187
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.5888671875,0.630859375,0.1142578125,0.080078125,100,0.009149551391601562,1.4268292682926829
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.291015625,0.80078125,0.1083984375,0.076171875,100,0.008256912231445312,1.4230769230769231
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,0,0.185546875,0.7421875,0.1142578125,0.080078125,100,0.009149551391601562,1.4268292682926829
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,1,0.45703125,0.591796875,0.1435546875,0.107421875,1000,0.015420913696289062,1.3363636363636364
train,IMG_4389_HEIC.rf.8a705287748b794eff2899881e056e9e,1,0.2119140625,0.115234375,0.1484375,0.1123046875,1000,0.01667022705078125,1.3217391304347825
valid,IMG_4350_HEIC.rf.111dc7edeafae13c59f4e10afde002d4,2,0.4638671875,0.515625,0.3134765625,0.2255859375,200,0.07071590423583984,1.3896103896103895
valid,IMG_4357_HEIC.rf.2cec403bead17f3b806be116b0e9b986,3,0.77734375,0.4189453125,0.26171875,0.1982421875,50,0.051883697509765625,1.3201970443349753
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.1865234375,0.1640625,0.15234375,0.115234375,200,0.01755523681640625,1.3220338983050848
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.40625,0.166015625,0.16796875,0.1318359375,200,0.022144317626953125,1.2740740740740741
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.615234375,0.2470703125,0.171875,0.1298828125,200,0.0223236083984375,1.3233082706766917
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.822265625,0.306640625,0.173828125,0.130859375,200,0.022747039794921875,1.328358208955224
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,0,0.3994140625,0.3291015625,0.154296875,0.12109375,100,0.01868438720703125,1.2741935483870968
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.21484375,0.3896484375,0.15625,0.115234375,200,0.01800537109375,1.3559322033898304
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.4091796875,0.4599609375,0.1669921875,0.126953125,200,0.021200180053710938,1.3153846153846154
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,0,0.595703125,0.3857421875,0.1591796875,0.119140625,100,0.018964767456054688,1.3360655737704918
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,1,0.7744140625,0.484375,0.1865234375,0.140625,1000,0.0262298583984375,1.3263888888888888
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,0,0.3759765625,0.5966796875,0.13671875,0.1025390625,100,0.014019012451171875,1.3333333333333333
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,2,0.6328125,0.5703125,0.1552734375,0.1142578125,200,0.01774120330810547,1.358974358974359
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,4,0.2373046875,0.69140625,0.1591796875,0.1201171875,500,0.019120216369628906,1.3252032520325203
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,0,0.517578125,0.6630859375,0.1328125,0.099609375,100,0.0132293701171875,1.3333333333333333
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,0,0.755859375,0.6787109375,0.1552734375,0.1142578125,100,0.01774120330810547,1.358974358974359
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,4,0.5595703125,0.8046875,0.1572265625,0.119140625,500,0.018732070922851562,1.319672131147541
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,3,0.380859375,0.83984375,0.1474609375,0.107421875,50,0.015840530395507812,1.3727272727272728
valid,IMG_4377_HEIC.rf.21e1f2ee951c84c11c5abbf6f46be0ba,1,0.794921875,0.875,0.181640625,0.1376953125,1000,0.025011062622070312,1.3191489361702127
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.4892578125,0.0986328125,0.1298828125,0.1005859375,200,0.013064384460449219,1.2912621359223302
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.654296875,0.138671875,0.1318359375,0.1015625,200,0.01338958740234375,1.2980769230769231
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.7451171875,0.3017578125,0.14453125,0.109375,200,0.01580810546875,1.3214285714285714
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.5751953125,0.2529296875,0.1376953125,0.1064453125,200,0.014657020568847656,1.2935779816513762
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.390625,0.1806640625,0.1435546875,0.111328125,200,0.015981674194335938,1.2894736842105263
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.205078125,0.1826171875,0.13671875,0.1025390625,200,0.014019012451171875,1.3333333333333333
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.19140625,0.35546875,0.134765625,0.1005859375,200,0.013555526733398438,1.3398058252427185
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.3564453125,0.423828125,0.14453125,0.109375,200,0.01580810546875,1.3214285714285714
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,2,0.5546875,0.5078125,0.1298828125,0.09765625,200,0.012683868408203125,1.33
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,0,0.3994140625,0.2890625,0.130859375,0.099609375,100,0.013034820556640625,1.3137254901960784
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,0,0.5625,0.3701171875,0.1298828125,0.1005859375,100,0.013064384460449219,1.2912621359223302
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,0,0.5166015625,0.6162109375,0.1162109375,0.0869140625,100,0.010100364685058594,1.3370786516853932
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,0,0.5849609375,0.728515625,0.1259765625,0.0947265625,100,0.011933326721191406,1.3298969072164948
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,0,0.22265625,0.8193359375,0.1142578125,0.087890625,100,0.010042190551757812,1.3
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,4,0.7373046875,0.64453125,0.134765625,0.1015625,500,0.0136871337890625,1.3269230769230769
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,4,0.3779296875,0.79296875,0.134765625,0.1044921875,500,0.014081954956054688,1.2897196261682242
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,4,0.5400390625,0.8505859375,0.1337890625,0.1025390625,500,0.013718605041503906,1.3047619047619048
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,4,0.74609375,0.8232421875,0.1337890625,0.1005859375,500,0.013457298278808594,1.3300970873786409
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,1,0.22265625,0.658203125,0.1572265625,0.119140625,1000,0.018732070922851562,1.319672131147541
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,1,0.712890625,0.439453125,0.1533203125,0.115234375,1000,0.017667770385742188,1.3305084745762712
valid,IMG_4381_HEIC.rf.ebebcd93f95194ca1d48b5d8d94110d4,3,0.3564453125,0.5517578125,0.1240234375,0.0947265625,50,0.011748313903808594,1.309278350515464
test,IMG_4353_HEIC.rf.8cbea39426079f164883f668db89b4dd,2,0.7861328125,0.1435546875,0.2724609375,0.2177734375,200,0.059334754943847656,1.251121076233184
test,IMG_4362_HEIC.rf.de4a363f42017faa411e316accb7f945,3,0.2255859375,0.7734375,0.2568359375,0.193359375,50,0.04966163635253906,1.3282828282828283
test,IMG_4362_HEIC.rf.de4a363f42017faa411e316accb7f945,0,0.466796875,0.5380859375,0.24609375,0.181640625,100,0.04470062255859375,1.3548387096774193
test,IMG_4362_HEIC.rf.de4a363f42017faa411e316accb7f945,4,0.66796875,0.7939453125,0.28125,0.212890625,500,0.05987548828125,1.3211009174311927
test,IMG_4364_HEIC.rf.2ff20e3c7d5565e91b6e3c041d85a522,0,0.302734375,0.3525390625,0.2421875,0.181640625,100,0.0439910888671875,1.3333333333333333
test,IMG_4364_HEIC.rf.2ff20e3c7d5565e91b6e3c041d85a522,0,0.470703125,0.5400390625,0.240234375,0.1806640625,100,0.04340171813964844,1.3297297297297297
test,IMG_4364_HEIC.rf.2ff20e3c7d5565e91b6e3c041d85a522,2,0.7998046875,0.44140625,0.267578125,0.203125,200,0.054351806640625,1.3173076923076923
test,IMG_4364_HEIC.rf.2ff20e3c7d5565e91b6e3c041d85a522,4,0.6650390625,0.794921875,0.28515625,0.212890625,500,0.06070709228515625,1.3394495412844036
test,IMG_4364_HEIC.rf.2ff20e3c7d5565e91b6e3c041d85a522,3,0.2255859375,0.7744140625,0.263671875,0.1923828125,50,0.05072593688964844,1.3705583756345177
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.1552734375,0.1630859375,0.158203125,0.1220703125,200,0.019311904907226562,1.296
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.3779296875,0.16015625,0.1806640625,0.1337890625,200,0.024170875549316406,1.3503649635036497
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.59765625,0.2392578125,0.1767578125,0.134765625,200,0.023820877075195312,1.3115942028985508
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.814453125,0.296875,0.1728515625,0.1337890625,200,0.023125648498535156,1.2919708029197081
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,0,0.3759765625,0.3271484375,0.1669921875,0.123046875,100,0.020547866821289062,1.3571428571428572
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,0,0.5830078125,0.3818359375,0.1640625,0.125,100,0.0205078125,1.3125
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,1,0.771484375,0.48046875,0.19140625,0.14453125,1000,0.0276641845703125,1.3243243243243243
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.19140625,0.3935546875,0.158203125,0.1201171875,200,0.019002914428710938,1.3170731707317074
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.390625,0.4619140625,0.1708984375,0.1298828125,200,0.02219676971435547,1.3157894736842106
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,2,0.626953125,0.572265625,0.158203125,0.1171875,200,0.0185394287109375,1.35
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,0,0.759765625,0.681640625,0.1630859375,0.1201171875,100,0.01958942413330078,1.3577235772357723
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,0,0.36328125,0.603515625,0.1435546875,0.107421875,100,0.015420913696289062,1.3363636363636364
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,0,0.51171875,0.669921875,0.1376953125,0.1064453125,100,0.014657020568847656,1.2935779816513762
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,4,0.22265625,0.7021484375,0.1640625,0.125,500,0.0205078125,1.3125
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,4,0.5634765625,0.81640625,0.16796875,0.126953125,500,0.02132415771484375,1.323076923076923
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,1,0.8046875,0.8857421875,0.197265625,0.142578125,1000,0.028125762939453125,1.3835616438356164
test,IMG_4376_HEIC.rf.0adba1dc7bb4e5b8d65f3522764395ef,3,0.3759765625,0.8564453125,0.15234375,0.111328125,50,0.01696014404296875,1.368421052631579
